,Date,AMER3.SA,LAME4.SA,MGLU3.SA,AMZO34.SA,^BVSP,SELIC
67,2011-08-23,12.329906463623047,7.483819961547852,0.39750000834465027,,53787.0,0.046468
68,2011-08-24,12.079733848571777,7.478622913360596,0.390625,,53796.0,0.046468
69,2011-08-25,11.829562187194824,7.171995162963867,0.3843750059604645,,52953.0,0.046432
70,2011-08-26,12.43712329864502,7.327907085418701,0.37187498807907104,,53351.0,0.046432
71,2011-08-29,13.419940948486328,7.790449142456055,0.37968701124191284,,54861.0,0.046432
72,2011-08-30,14.063241004943848,7.754068851470947,0.38593700528144836,,55385.0,0.046432
73,2011-08-31,14.340216636657715,8.117865562438965,0.40156200528144836,,56495.0,0.046432
74,2011-09-02,14.340216636657715,7.998332977294922,0.4437499940395355,,56532.0,0.042029
75,2011-09-05,13.670112609863281,7.748871803283691,0.44187501072883606,,54998.0,0.044698
76,2011-09-06,14.045371055603027,8.081486701965332,0.45906201004981995,,56607.0,0.045584
77,2011-09-08,14.54571533203125,8.325750350952148,0.455936998128891,,57624.0,0.046468
78,2011-09-09,13.625439643859863,7.951559066772461,0.44999998807907104,,55778.0,0.044663
79,2011-09-12,14.447434425354004,8.102274894714355,0.4546869993209839,,55685.0,0.041063
80,2011-09-13,15.832313537597656,8.393312454223633,0.4453119933605194,,55544.0,0.044663
81,2011-09-14,15.430252075195312,8.071091651916504,0.4375,,56286.0,0.044663
82,2011-09-15,14.92990779876709,7.993135929107666,0.43718698620796204,,56381.0,0.044663
83,2011-09-16,15.72509765625,8.076290130615234,0.4312500059604645,,57210.0,0.044663
84,2011-09-19,15.403448104858398,7.837223052978516,0.4321869909763336,,57103.0,0.044627
85,2011-09-20,14.375955581665039,7.7956461906433105,0.421875,,56379.0,0.044627
86,2011-09-21,14.79588794708252,7.535790920257568,0.40937501192092896,,55982.0,0.044627
87,2011-09-22,13.848808288574219,6.995293140411377,0.38093701004981995,,53280.0,0.044627
88,2011-09-23,14.965646743774414,7.587761878967285,0.37812501192092896,,53230.0,0.044627
89,2011-09-26,14.894168853759766,7.748871803283691,0.38062500953674316,,53748.0,0.044627
90,2011-09-27,14.286608695983887,7.691703796386719,0.39031198620796204,,53920.0,0.044627
91,2011-09-28,13.866677284240723,7.587761878967285,0.3843750059604645,,53270.0,0.044627
92,2011-09-29,14.107913970947266,7.587761878967285,0.37968701124191284,,53385.0,0.044627
93,2011-09-30,13.134031295776367,7.379878044128418,0.3668749928474426,,52324.0,0.044627
94,2011-10-03,12.222689628601074,7.1460089683532715,0.35062500834465027,,50792.0,0.04381
95,2011-10-05,12.338841438293457,7.296724796295166,0.35781198740005493,,51014.0,0.044698
96,2011-10-06,12.776641845703125,7.4578351974487305,0.36250001192092896,,52290.0,0.045584
97,2011-10-10,12.865988731384277,7.535790920257568,0.36250001192092896,,53273.0,0.044627
98,2011-10-11,12.758771896362305,7.509806156158447,0.36406201124191284,,53838.0,0.042849
99,2011-10-13,12.410319328308105,7.639732837677002,0.37437498569488525,,54601.0,0.044627
100,2011-10-14,12.95533561706543,7.728084087371826,0.3824999928474426,,55030.0,0.044627
101,2011-10-17,12.642621040344238,7.556580066680908,0.37343698740005493,,53911.0,0.044627
102,2011-10-18,12.642621040344238,7.556580066680908,0.37343698740005493,,55032.0,0.044627
103,2011-10-19,12.95533561706543,8.159442901611328,0.38906198740005493,,54966.0,0.044592
104,2011-10-20,12.874923706054688,7.7956461906433105,0.3896870017051697,,54010.0,0.042849
105,2011-10-21,13.026814460754395,7.754068851470947,0.3896870017051697,,55255.0,0.042849
106,2011-10-24,13.196574211120605,8.050304412841797,0.3918749988079071,,56892.0,0.042849
107,2011-10-25,13.196574211120605,8.050304412841797,0.3918749988079071,,56286.0,0.042849
108,2011-10-26,13.196574211120605,8.050304412841797,0.3881250023841858,,57144.0,0.042849
109,2011-10-27,13.196574211120605,8.050304412841797,0.39375001192092896,,59270.0,0.042849
110,2011-10-28,13.830938339233398,8.133458137512207,0.40468698740005493,,59513.0,0.042849
111,2011-10-31,13.098292350769043,8.097078323364258,0.41874998807907104,,58338.0,0.042849
112,2011-11-01,12.03506088256836,7.707295894622803,0.4000000059604645,,57323.0,0.040203
113,2011-11-03,11.767019271850586,7.728084087371826,0.41093701124191284,,58196.0,0.04381
114,2011-11-04,11.80275821685791,7.556580066680908,0.40593698620796204,,58670.0,0.04381
115,2011-11-07,11.347087860107422,7.535790920257568,0.4140619933605194,,59199.0,0.045584
116,2011-11-08,11.56152057647705,7.598156929016113,0.4078119993209839,,59026.0,0.046468
117,2011-11-10,11.150524139404297,7.561777114868164,0.3968749940395355,,57322.0,0.044627
118,2011-11-11,10.319595336914062,7.925573825836182,0.37031200528144836,,58547.0,0.042849
119,2011-11-14,10.23024845123291,7.873602867126465,0.35593700408935547,,58258.0,0.042849
120,2011-11-16,9.720969200134277,7.982741832733154,0.3453119993209839,,58560.0,0.042849
121,2011-11-17,9.399319648742676,7.743675231933594,0.34687501192092896,,56989.0,0.042849
122,2011-11-18,9.256363868713379,7.551383018493652,0.3487499952316284,,56731.0,0.042849
123,2011-11-21,8.943649291992188,7.426651954650879,0.328125,,56285.0,0.042849
124,2011-11-22,8.863237380981445,7.369483947753906,0.31218698620796204,,55878.0,0.042849
125,2011-11-23,8.818563461303711,7.083643913269043,0.3075000047683716,,54972.0,0.042849
126,2011-11-24,8.729215621948242,7.307118892669678,0.3125,,55280.0,0.042849
127,2011-11-25,8.666672706604004,7.36428689956665,0.3115620017051697,,54894.0,0.042849
128,2011-11-28,9.131278038024902,7.644929885864258,0.3218750059604645,,56017.0,0.042849
129,2011-11-29,8.979388236999512,7.639732837677002,0.3218750059604645,,55300.0,0.042849
130,2011-11-30,9.068735122680664,7.847617149353027,0.34062498807907104,,56875.0,0.042849
131,2011-12-01,9.301037788391113,8.128260612487793,0.3684369921684265,,58143.0,0.040203
132,2011-12-05,9.363580703735352,8.201020240783691,0.3499999940395355,,58910.0,0.044698
133,2011-12-07,8.89004135131836,8.050304412841797,0.3359369933605194,,58663.0,0.045584
134,2011-12-08,8.604129791259766,7.764463901519775,0.32499998807907104,,57455.0,0.046468
135,2011-12-09,8.764954566955566,7.785252094268799,0.3296869993209839,,58236.0,0.044663
136,2011-12-12,8.764954566955566,7.785252094268799,0.32749998569488525,,57347.0,0.041063
137,2011-12-13,8.577325820922852,7.47342586517334,0.32499998807907104,,57495.0,0.041063
138,2011-12-14,8.434370040893555,7.665719032287598,0.31093698740005493,,56647.0,0.041063
139,2011-12-15,8.094850540161133,7.800842761993408,0.31562501192092896,,56331.0,0.041063
140,2011-12-16,8.085917472839355,7.7956461906433105,0.328125,,56097.0,0.041063
141,2011-12-19,7.85361385345459,7.442244052886963,0.31718701124191284,,55298.0,0.041063
142,2011-12-20,8.085917472839355,7.442244052886963,0.32468700408935547,,56865.0,0.041063
143,2011-12-21,7.898287773132324,7.4058637619018555,0.3062500059604645,,56653.0,0.041063
144,2011-12-22,7.978700160980225,7.561777114868164,0.2828119993209839,,57348.0,0.041063
145,2011-12-23,8.076981544494629,7.7176899909973145,0.2906250059604645,,57701.0,0.041063
146,2011-12-26,8.175264358520508,7.629339218139648,0.2940619885921478,,57669.0,0.041063
147,2011-12-27,8.041242599487305,7.613748073577881,0.2893750071525574,,58005.0,0.041063
148,2011-12-28,7.9965691566467285,7.322710037231445,0.2893750071525574,,56534.0,0.041063
149,2011-12-29,8.041242599487305,7.431849002838135,0.2981249988079071,,56754.0,0.041063
150,2012-01-02,8.479043960571289,7.707295894622803,0.2906250059604645,,,0.03927
151,2012-01-03,8.514782905578613,7.738478183746338,0.2887499928474426,,59265.0,0.03927
152,2012-01-06,8.085917472839355,7.7176899909973145,0.29124999046325684,,58600.0,0.031976
153,2012-01-10,8.398632049560547,7.9671502113342285,0.28437501192092896,,59806.0,0.028296
154,2012-01-11,8.193133354187012,8.050304412841797,0.2890619933605194,,59962.0,0.027371
155,2012-01-13,8.032307624816895,7.7956461906433105,0.2956250011920929,,59147.0,0.041063
156,2012-01-16,8.059111595153809,7.7956461906433105,0.2956250011920929,,59956.0,0.041063
157,2012-01-17,8.059111595153809,7.7956461906433105,0.3009369969367981,,60646.0,0.041063
158,2012-01-18,8.27354621887207,8.055500984191895,0.30000001192092896,,61723.0,0.041063
159,2012-01-19,8.747084617614746,8.211414337158203,0.3021869957447052,,61927.0,0.03927
160,2012-01-20,8.63093376159668,8.315356254577637,0.30406200885772705,,62312.0,0.03927
161,2012-01-23,8.505847930908203,8.263384819030762,0.3046869933605194,,62386.0,0.03927
162,2012-01-24,8.41650104522705,8.393312454223633,0.30000001192092896,,62486.0,0.03927
163,2012-01-26,8.684541702270508,8.741518020629883,0.31562501192092896,,62953.0,0.03927
164,2012-01-27,9.220624923706055,8.533634185791016,0.3231250047683716,,62904.0,0.03927
165,2012-01-30,9.122343063354492,8.497254371643066,0.3125,,62770.0,0.03927
166,2012-01-31,9.309972763061523,8.777897834777832,0.31312501430511475,,63072.0,0.03927
167,2012-02-01,9.712035179138184,8.871444702148438,0.3218750059604645,1.9715919494628906,64567.0,0.041063
168,2012-02-02,9.40825366973877,8.819475173950195,0.328125,1.9598720073699951,64593.0,0.03927
169,2012-02-03,9.569079399108887,8.88703727722168,0.31812500953674316,1.9598720073699951,65217.0,0.03927
170,2012-02-07,9.560145378112793,9.094921112060547,0.3103120028972626,1.9598720073699951,65917.0,0.031976
171,2012-02-08,9.649492263793945,9.037753105163574,0.3084369897842407,1.9598720073699951,65831.0,0.03014
172,2012-02-10,9.247429847717285,8.990979194641113,0.31218698620796204,2.041400909423828,63998.0,0.028296
173,2012-02-13,9.649492263793945,8.990979194641113,0.31218698620796204,2.041400909423828,65692.0,0.03927
174,2012-02-14,10.096226692199707,9.172877311706543,0.30906200408935547,2.041400909423828,65039.0,0.03927
175,2012-02-15,10.471485137939453,9.287213325500488,0.3187499940395355,2.041400909423828,65368.0,0.03927
176,2012-02-16,10.0604887008667,9.302804946899414,0.31437501311302185,2.041400909423828,66142.0,0.03927
177,2012-02-17,10.096226692199707,9.453519821166992,0.3187499940395355,2.041400909423828,66204.0,0.03927
178,2012-02-23,9.792447090148926,9.328789710998535,0.34843701124191284,2.041400909423828,65820.0,0.03927
179,2012-02-24,10.096226692199707,9.33398723602295,0.3656249940395355,2.041400909423828,65943.0,0.03927
180,2012-02-27,9.97114086151123,9.302804946899414,0.3671869933605194,2.041400909423828,65241.0,0.03927
181,2012-02-28,9.908597946166992,9.276819229125977,0.36656200885772705,2.041400909423828,65959.0,0.03927
182,2012-02-29,9.82818603515625,9.510688781738281,0.37031200528144836,2.041400909423828,65812.0,0.03927
183,2012-03-01,9.40825366973877,9.510688781738281,0.36781200766563416,2.041400909423828,66810.0,0.041063
184,2012-03-02,8.88110637664795,9.089723587036133,0.3740620017051697,2.041400909423828,67782.0,0.03927
185,2012-03-05,8.6488037109375,9.141695022583008,0.3687500059604645,2.041400909423828,66964.0,0.033839
186,2012-03-07,8.604129791259766,8.959795951843262,0.37437498569488525,2.041400909423828,66017.0,0.031976
187,2012-03-08,8.827498435974121,9.354776382446289,0.39375001192092896,2.041400909423828,66908.0,0.03014
188,2012-03-09,8.666672706604004,9.162483215332031,0.38499999046325684,2.041400909423828,66704.0,0.028296
189,2012-03-12,8.4879789352417,9.188467979431152,0.3765619993209839,2.041400909423828,66385.0,0.027371
190,2012-03-13,8.925780296325684,9.38076114654541,0.3765619993209839,2.041400909423828,68394.0,0.036564
191,2012-03-14,8.604129791259766,9.100117683410645,0.37187498807907104,2.041400909423828,68257.0,0.036564
192,2012-03-15,8.666672706604004,8.835065841674805,0.36406201124191284,2.041400909423828,67749.0,0.036564
193,2012-03-16,8.577325820922852,8.788291931152344,0.359375,2.041400909423828,67684.0,0.036564
194,2012-03-19,8.345023155212402,8.9857816696167,0.359375,2.041400909423828,67730.0,0.036564
195,2012-03-20,8.094850540161133,8.980585098266602,0.36250001192092896,2.041400909423828,67296.0,0.036564
196,2012-03-21,7.9518961906433105,8.835065841674805,0.3618749976158142,2.245349884033203,66860.0,0.036564
197,2012-03-22,7.9518961906433105,8.835065841674805,0.3618749976158142,2.245349884033203,65828.0,0.036564
198,2012-03-23,8.068046569824219,9.037753105163574,0.37312498688697815,2.273503065109253,65813.0,0.036564
199,2012-03-26,7.978700160980225,9.19886302947998,0.3815619945526123,2.3410189151763916,66685.0,0.036564
200,2012-03-27,7.683854103088379,9.016963958740234,0.37187498807907104,2.3410189151763916,66037.0,0.036564
201,2012-03-28,7.451551914215088,9.120905876159668,0.36500000953674316,2.3410189151763916,65079.0,0.036564
202,2012-03-29,7.246053218841553,9.094921112060547,0.3631249964237213,2.3410189151763916,64872.0,0.036564
203,2012-03-30,7.415812969207764,8.939007759094238,0.3737500011920929,2.3410189151763916,64511.0,0.036564
204,2012-04-04,7.192444801330566,8.93381118774414,0.38593700528144836,2.3410189151763916,63529.0,0.036564
205,2012-04-05,7.281792163848877,9.141695022583008,0.37562501430511475,2.264331102371216,63691.0,0.033839
206,2012-04-09,7.2192487716674805,9.03255558013916,0.3643749952316284,2.264331102371216,62923.0,0.028296
207,2012-04-10,7.103097915649414,8.96499252319336,0.3684369921684265,2.264331102371216,61738.0,0.028296
208,2012-04-12,7.120966911315918,9.240439414978027,0.37968701124191284,2.2339489459991455,63058.0,0.027371
209,2012-04-13,6.933338165283203,9.042949676513672,0.38343700766563416,2.2339489459991455,62106.0,0.036564
210,2012-04-16,7.103097915649414,8.94940185546875,0.390625,2.2339489459991455,61955.0,0.036564
211,2012-04-17,7.201379776000977,8.9857816696167,0.39375001192092896,2.2339489459991455,62699.0,0.036564
212,2012-04-18,7.442616939544678,8.975386619567871,0.39125001430511475,2.2339489459991455,63010.0,0.036564
213,2012-04-19,7.460486888885498,9.006569862365723,0.38499999046325684,2.3375790119171143,62618.0,0.033839
214,2012-04-20,7.308596134185791,8.897431373596191,0.3728120028972626,2.3375790119171143,62494.0,0.033839
215,2012-04-23,7.129901885986328,8.715533256530762,0.359375,2.3375790119171143,61539.0,0.033839
216,2012-04-24,7.326466083526611,8.892233848571777,0.3556250035762787,2.2600629329681396,61971.0,0.033839
217,2012-04-25,7.228184223175049,8.835065841674805,0.35624998807907104,2.2600629329681396,61750.0,0.033839
218,2012-04-26,7.415812969207764,9.037753105163574,0.34375,2.3375790119171143,62198.0,0.033839
219,2012-04-27,7.496224880218506,9.224847793579102,0.35468700528144836,2.7224199771881104,61691.0,0.033839
220,2012-04-30,7.263923168182373,9.313199043273926,0.3556250035762787,2.7224199771881104,61820.0,0.033839
221,2012-05-03,7.237119197845459,9.567240715026855,0.37718701362609863,2.8073880672454834,62104.0,0.03927
222,2012-05-04,6.951208114624023,9.354636192321777,0.38093701004981995,2.8073880672454834,60821.0,0.036564
223,2012-05-07,7.049489974975586,9.228401184082031,0.390625,2.8073880672454834,61220.0,0.031976
224,2012-05-09,6.441928863525391,9.088878631591797,0.38906198740005493,2.7292990684509277,59786.0,0.028296
225,2012-05-10,6.352581977844238,9.102167129516602,0.38593700528144836,2.8231210708618164,59702.0,0.028296
226,2012-05-11,6.3883209228515625,9.31477165222168,0.37593701481819153,2.8231210708618164,59445.0,0.027371
227,2012-05-14,6.316843032836914,9.035728454589844,0.35624998807907104,2.8231210708618164,57540.0,0.033803
228,2012-05-15,5.753955841064453,8.657025337219238,0.3203119933605194,2.8231210708618164,56238.0,0.033803
229,2012-05-16,6.692101001739502,8.657025337219238,0.3203119933605194,2.8610188961029053,55888.0,0.033803
230,2012-05-17,6.245365142822266,8.152087211608887,0.3018749952316284,2.802546977996826,54038.0,0.033803
231,2012-05-18,6.334712028503418,8.145442962646484,0.28093698620796204,2.8216559886932373,54513.0,0.033803
232,2012-05-21,6.254300117492676,8.145442962646484,0.28093698620796204,2.8216559886932373,56590.0,0.033803
233,2012-05-22,5.896911144256592,8.045783996582031,0.2828119993209839,2.8216559886932373,55039.0,0.033803
234,2012-05-23,5.709281921386719,7.733520030975342,0.28593701124191284,2.8216559886932373,54619.0,0.033803
235,2012-05-24,5.360827922821045,7.799959182739258,0.2718749940395355,2.770318031311035,54063.0,0.033803
236,2012-05-25,5.49484920501709,8.211881637573242,0.28687500953674316,2.770318031311035,54463.0,0.033803
237,2012-05-28,5.51271915435791,8.225170135498047,0.30250000953674316,2.770318031311035,55213.0,0.033803
238,2012-05-29,5.316154956817627,7.892973899841309,0.30156201124191284,2.7143940925598145,54633.0,0.033803
239,2012-05-30,5.226808071136475,7.773383140563965,0.29499998688697815,2.7143940925598145,53798.0,0.033766
240,2012-05-31,5.4144368171691895,8.072360038757324,0.2915619909763336,2.7143940925598145,54490.0,0.031976
241,2012-06-01,5.137461185455322,7.740163803100586,0.28125,2.7143940925598145,53403.0,0.041063
242,2012-06-06,4.780072212219238,7.873042106628418,0.28437501192092896,2.8050310611724854,54156.0,0.031976
243,2012-06-08,4.905158042907715,7.826535224914551,0.28562501072883606,2.8050310611724854,54430.0,0.03014
244,2012-06-11,4.923027038574219,7.873042106628418,0.2946870028972626,2.8050310611724854,54001.0,0.027371
245,2012-06-12,5.164265155792236,8.132155418395996,0.3071869909763336,2.8525469303131104,55049.0,0.027371
246,2012-06-13,5.360827922821045,8.152087211608887,0.30687499046325684,2.8525469303131104,55651.0,0.031976
247,2012-06-14,5.619935035705566,8.05907154083252,0.30937498807907104,2.8525469303131104,55352.0,0.031976
248,2012-06-15,5.548458099365234,8.211881637573242,0.3140619993209839,2.8525469303131104,56105.0,0.031976
249,2012-06-18,5.521653175354004,8.211881637573242,0.3140619993209839,2.920063018798828,56195.0,0.031976
250,2012-06-19,5.673543930053711,8.331473350524902,0.31937500834465027,2.920063018798828,57195.0,0.031976
251,2012-06-20,5.48591423034668,8.331473350524902,0.31218698620796204,2.920063018798828,57167.0,0.031976
252,2012-06-21,5.342958927154541,8.085647583007812,0.3006249964237213,2.920063018798828,55505.0,0.031976
253,2012-06-22,5.360827922821045,8.191949844360352,0.3006249964237213,2.920063018798828,55440.0,0.031976
254,2012-06-25,5.003439903259277,8.30489730834961,0.2984369993209839,2.920063018798828,53805.0,0.031976
255,2012-06-26,4.940896987915039,8.05907154083252,0.2874999940395355,2.9815280437469482,53837.0,0.031976
256,2012-06-27,5.048112869262695,8.065715789794922,0.27812498807907104,2.9815280437469482,53109.0,0.031976
257,2012-06-28,4.958765983581543,8.271677017211914,0.27812498807907104,2.9283430576324463,52652.0,0.031976
258,2012-06-29,5.226808071136475,8.803191184997559,0.29374998807907104,2.9283430576324463,54355.0,0.032012
259,2012-07-02,5.342958927154541,8.96928882598877,0.2928119897842407,2.9283430576324463,54693.0,0.03927
260,2012-07-03,5.896911144256592,9.068946838378906,0.30156201124191284,2.9283430576324463,55780.0,0.03927
261,2012-07-05,6.307908058166504,8.975933074951172,0.2984369993209839,2.9283430576324463,56379.0,0.033839
262,2012-07-11,5.208938121795654,8.537433624267578,0.2837499976158142,2.8215279579162598,53569.0,0.027371
263,2012-07-12,5.360827922821045,8.61716079711914,0.28812500834465027,2.8215279579162598,53421.0,0.027371
264,2012-07-13,5.718216896057129,8.796546936035156,0.2940619885921478,2.8215279579162598,54331.0,0.03014
265,2012-07-16,5.334023952484131,8.796546936035156,0.2940619885921478,2.8215279579162598,53402.0,0.03014
266,2012-07-17,5.476980209350586,8.836409568786621,0.2862499952316284,2.8215279579162598,53909.0,0.03014
267,2012-07-18,5.798630237579346,8.956001281738281,0.29218700528144836,2.8215279579162598,54583.0,0.03014
268,2012-07-19,6.048801898956299,9.148674011230469,0.30406200885772705,2.9091079235076904,55347.0,0.03014
269,2012-07-20,5.736086845397949,8.796546936035156,0.3043749928474426,2.9541399478912354,54195.0,0.03014
270,2012-07-23,5.432305812835693,8.862985610961914,0.30156201124191284,2.9541399478912354,53034.0,0.03014
271,2012-07-24,5.253612041473389,8.783259391784668,0.2887499928474426,2.917452096939087,52639.0,0.03014
272,2012-07-25,5.2178730964660645,8.783259391784668,0.2874999940395355,2.8154139518737793,52608.0,0.03014
273,2012-07-26,5.539523124694824,9.201826095581055,0.30125001072883606,2.8154139518737793,54003.0,0.03014
274,2012-07-27,6.057735919952393,9.720050811767578,0.31093698740005493,3.0520379543304443,56553.0,0.03014
275,2012-07-30,6.29897403717041,9.746626853942871,0.315311998128891,3.0520379543304443,57241.0,0.03014
276,2012-07-31,5.96838903427124,9.673543930053711,0.3203119933605194,3.0520379543304443,56097.0,0.03014
277,2012-08-02,6.075605869293213,9.613748550415039,0.3268750011920929,3.000253915786743,55520.0,0.03927
278,2012-08-03,6.60275411605835,9.992451667785645,0.33250001072883606,3.036686897277832,57255.0,0.036564
279,2012-08-06,6.843990802764893,10.045602798461914,0.34843701124191284,3.036686897277832,58345.0,0.031976
280,2012-08-08,6.647427082061768,9.879505157470703,0.3384369909763336,3.036686897277832,58951.0,0.03014
281,2012-08-10,6.558080196380615,9.899436950683594,0.33687499165534973,2.9770700931549072,59281.0,0.028296
282,2012-08-13,6.441928863525391,10.205057144165039,0.328125,2.9770700931549072,59123.0,0.03014
283,2012-08-14,6.0041279792785645,9.965875625610352,0.3487499952316284,2.9770700931549072,58083.0,0.03014
284,2012-08-15,5.718216896057129,9.514089584350586,0.34343698620796204,3.0254769325256348,58189.0,0.03014
285,2012-08-16,5.941585063934326,9.613748550415039,0.34218698740005493,3.114840030670166,59446.0,0.03014
286,2012-08-17,6.325778007507324,9.308128356933594,0.346561998128891,3.114840030670166,59082.0,0.03014
287,2012-08-20,6.558080196380615,9.427719116210938,0.34375,3.0723559856414795,59283.0,0.03014
288,2012-08-21,6.692101001739502,9.593816757202148,0.33812499046325684,3.0723559856414795,58918.0,0.03014
